priority,overall_score,company,city,state,biz_type,apollo_emp,est_actual_staff,revenue,num_locations,est_premium,likely_asian,in_kc_metro,is_food,prem_score,fit_score,acc_score,under_score,website,phone,notes
MEDIUM,3.7,Serve AI,Kansas City,Missouri,full-service restaurant,17,76,,1,$20K+,No,Yes,No,5,2.5,3,3.0,http://www.serveitup.ai,,KC metro
MEDIUM,3.7,Best Friends Pet,Leawood,Kansas,food/bev general,17,34,15008000,1,$20K+,No,Yes,Yes,5,2.5,3,3.0,http://www.bestfriendspet.us,,"KC metro; $15,008,000 rev"
MEDIUM,3.7,JBS Live Pork,Smithton,Missouri,food/bev general,25,50,,1,$20K+,No,No,Yes,5,2.5,3,3.0,http://www.jbslivepork.com,'+1 641-954-3236,MO/KS territory
MEDIUM,3.6,Midwest Equity,Overland Park,Kansas,food/bev general,33,66,,1,$20K+,No,Yes,Yes,5,2.5,3,2.5,,,KC metro
MEDIUM,3.6,Lotus Hospitality,Kansas City,Missouri,other/non-food,39,58,,1,$20K+,No,Yes,No,5,1.5,4,2.5,http://www.lotusgroupinc.com,,KC metro
MEDIUM,3.6,SoulFIRE Health,Overland Park,Kansas,food/bev general,23,46,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,4,3.0,http://www.soulfirehealth.app,,KC metro
MEDIUM,3.6,Odessa High School,Odessa,Missouri,food/bev general,18,36,,1,$10K-$20K,No,No,Yes,4.0,2.0,5,3.0,http://www.odessar7.net,'+1 816-633-5316,MO/KS territory
MEDIUM,3.6,Jose Peppers,Kansas City,Missouri,full-service restaurant,43,194,,1,$20K+,No,Yes,No,5,2.5,3,2.5,,,KC metro
MEDIUM,3.6,Fiorellas Jack Stack Barbeque,Kansas City,Missouri,food/bev general,48,96,,1,$20K+,No,Yes,Yes,5,2.5,3,2.5,,,KC metro
MEDIUM,3.6,Harris Fabrication,Topeka,Kansas,food/bev general,20,40,,1,$10K-$20K,No,No,Yes,4.0,2.0,5,3.0,http://www.harrisfab.com,'+1 785-408-1490,MO/KS territory
MEDIUM,3.6,Us Beef Corp Arbys,Clinton,Missouri,full-service restaurant,22,99,,1,$20K+,No,No,No,5,2.0,3,3.0,,,MO/KS territory
MEDIUM,3.6,Kansas Appleseed Center for Law and Justice,Lawrence,Kansas,food/bev general,12,24,3617000,1,$10K-$20K,No,No,Yes,4.0,2.0,5,3.0,http://www.kansasappleseed.org,'+1 785-856-0917,"MO/KS territory; $3,617,000 rev"
MEDIUM,3.6,"Delaware North Companies, Inc. - Boston",Onaga,Kansas,food/bev general,19,38,,1,$10K-$20K,No,No,Yes,4.0,2.0,5,3.0,http://www.dncboston.com,'+1 617-624-1050,MO/KS territory
MEDIUM,3.6,Le Fou Frog,Kansas City,Missouri,bar/brewery,13,46,,1,$10K-$20K,No,Yes,No,4.0,2.0,5,3.0,http://www.lefoufrog.com,'+1 816-474-6060,KC metro
MEDIUM,3.6,Kansas City Bier Company,Kansas City,Missouri,bar/brewery,12,42,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,4,3.0,,'+1 816-214-8691,KC metro
MEDIUM,3.6,"Pines International, Inc",Lawrence,Kansas,food/bev general,16,32,,1,$10K-$20K,No,No,Yes,4.0,2.0,5,3.0,http://www.kansaswheatgrasss.com,'+1 800-697-4637,MO/KS territory
MEDIUM,3.6,Bates Co.,Lawrence,Kansas,full-service restaurant,14,63,,1,$20K+,No,No,No,5,2.0,3,3.0,,,MO/KS territory
MEDIUM,3.6,VantEdge Partners LP,Overland Park,Kansas,other/non-food,20,30,,1,$10K-$20K,No,Yes,No,4.0,2.0,5,3.0,http://www.vantedge.partners,'+1 913-286-5500,KC metro
MEDIUM,3.6,Mercy Without Limits,Overland Park,Kansas,food/bev general,50,100,,1,$20K+,No,Yes,Yes,5,2.5,4,1.5,,'+1 855-633-3695,KC metro
MEDIUM,3.6,Old Town Pizza,Shawnee,Kansas,full-service restaurant,32,144,,1,$20K+,No,Yes,No,5,2.5,3,2.5,,'+1 913-897-9242,KC metro
MEDIUM,3.6,VacMaster,Overland Park,Kansas,full-service restaurant,50,225,,1,$20K+,No,Yes,Yes,5,3.5,3,1.5,,,KC metro
MEDIUM,3.6,Fairview Mills,Seneca,Kansas,food manufacturing,16,28,,1,$10K-$20K,No,No,Yes,4.0,2.5,4,3.5,http://www.jsixenterprises.com,,MO/KS territory
MEDIUM,3.6,Storewise by Ladle,Overland Park,Kansas,food/bev general,24,48,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,4,3.0,http://www.storewise.io,,KC metro
MEDIUM,3.6,Trust In Food™,Lenexa,Kansas,food/bev general,14,28,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,4,3.5,http://www.trustinfood.com,,KC metro
MEDIUM,3.6,United Way of Kaw Valley,Topeka,Kansas,food/bev general,13,26,3516000,1,$10K-$20K,No,No,Yes,4.0,2.0,5,3.0,http://www.uwkawvalley.org,'+1 785-273-4804,"MO/KS territory; $3,516,000 rev"
MEDIUM,3.6,Ristorante Laghi,,Missouri,full-service restaurant,11,50,,1,$20K+,No,No,No,5,2.0,3,3.0,http://www.ristorantelaghi.it,,MO/KS territory
MEDIUM,3.6,The Landing Eatery & Pub,Liberty,Missouri,bar/brewery,13,46,,1,$10K-$20K,No,Yes,No,4.0,2.0,5,3.0,http://www.landingeateryandpub.com,'+1 816-792-5230,KC metro
MEDIUM,3.6,Webster House,Kansas City,Missouri,other/non-food,37,56,2789000,1,$20K+,No,Yes,No,5,1.5,4,2.5,http://www.websterhousekc.com,'+1 816-221-4713,"KC metro; $2,789,000 rev"
MEDIUM,3.6,Schult Industries,Lee's Summit,Missouri,other/non-food,18,27,446000,1,$10K-$20K,No,Yes,No,4.0,1.5,5,3.5,http://www.schult.com,'+1 816-874-4600,"KC metro; $446,000 rev"
MEDIUM,3.6,Balanced,Topeka,Kansas,food/bev general,17,34,,1,$10K-$20K,No,No,Yes,4.0,2.0,5,3.0,http://www.balanced.org,'+1 816-945-4037,MO/KS territory
MEDIUM,3.6,Republic Foods,Lone Jack,Missouri,food manufacturing,18,32,,1,$10K-$20K,No,No,Yes,4.0,2.0,5,3.0,http://www.republic-foods.com,'+1 816-697-1839,MO/KS territory
MEDIUM,3.6,"Midwest Distributors Co., Inc",Kansas City,Kansas,food/bev general,13,26,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,4,3.5,,'+1 913-287-2020,KC metro
MEDIUM,3.6,Erie High School,Erie,Kansas,food/bev general,35,70,,1,$20K+,No,No,Yes,5,2.5,3,2.5,http://www.usd101.com,'+1 620-244-3264,MO/KS territory
MEDIUM,3.6,JReid InDeed,Kansas City,Missouri,food/bev general,14,28,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,4,3.0,http://www.jreidindeed.com,,KC metro
MEDIUM,3.6,HARPOS,Kansas City,Missouri,bar/brewery,12,42,,1,$10K-$20K,No,Yes,Yes,4.0,3.0,4,3.0,http://www.harposkc.com,'+1 816-753-3434,KC metro
MEDIUM,3.6,Granfalloon Restaurant & Bar,Kansas City,Missouri,bar/brewery,18,63,,1,$20K+,No,Yes,No,5,2.0,3,3.0,,'+1 816-753-7850,KC metro
MEDIUM,3.6,Union Cafe at Union Station,Kansas City,Missouri,bakery/cafe,25,62,,1,$20K+,No,Yes,No,5,2.5,2,3.5,,,KC metro
MEDIUM,3.5,Kansas Grain Inspection Svc,Topeka,Kansas,food/bev general,13,26,,1,$10K-$20K,No,No,Yes,4.0,2.5,4,3.0,http://www.kansasgrain.com,'+1 785-233-7063,MO/KS territory
MEDIUM,3.5,Los Compas Mexican Restaurant,Raytown,Missouri,full-service restaurant,19,86,,1,$20K+,No,Yes,No,5,2.5,2,3.0,,,KC metro
MEDIUM,3.5,US BEEF CORPORATION ARBYS,Clinton,Missouri,food/bev general,35,70,,1,$20K+,No,No,Yes,5,2.0,3,2.5,,,MO/KS territory
MEDIUM,3.5,KC Live! Block,Kansas City,Missouri,full-service restaurant,16,72,,1,$20K+,No,Yes,No,5,2.5,2,3.0,,,KC metro
MEDIUM,3.5,Las Gorditas,Kansas City,Kansas,full-service restaurant,14,63,,1,$20K+,No,Yes,No,5,2.5,2,3.0,,,KC metro
MEDIUM,3.5,iVet Professional Formulas,Parkville,Missouri,food/bev general,16,32,1400000,1,$10K-$20K,No,Yes,Yes,4.0,2.5,4,3.0,http://www.ivet.com,'+1 800-436-5909,"KC metro; $1,400,000 rev"
MEDIUM,3.5,Food Business Resource,Lenexa,Kansas,food manufacturing,19,33,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,4,3.0,,'+1 720-636-5289,KC metro
MEDIUM,3.5,"Novel Engineering & Consulting, LLC",Kansas City,Kansas,food/bev general,14,28,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,4,3.0,http://www.novel-ec.com,,KC metro
MEDIUM,3.5,Carlitos Mexican Food,Liberty,Missouri,full-service restaurant,15,68,,1,$20K+,No,Yes,No,5,2.5,2,3.0,,,KC metro
MEDIUM,3.5,Jeremiah Bullfrogs Bar & Grill,Topeka,Kansas,bar/brewery,12,42,,1,$10K-$20K,No,No,Yes,4.0,3.0,3,3.5,http://www.weeblyte.com,,MO/KS territory
MEDIUM,3.5,Yiayias,Kansas City,Missouri,full-service restaurant,17,76,,1,$20K+,No,Yes,No,5,2.5,2,3.0,,,KC metro
MEDIUM,3.5,Wings Cafe,Kansas City,Missouri,bakery/cafe,15,38,,1,$10K-$20K,No,Yes,No,4.0,2.5,3,4.0,,,KC metro
MEDIUM,3.5,Plaza Liquor,Kansas City,Missouri,food/bev general,15,30,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,4,3.0,http://www.plazaliquorkc.com,'+1 816-531-5900,KC metro
MEDIUM,3.5,Rib Crib Restaurant,Independence,Missouri,full-service restaurant,14,63,,1,$20K+,No,Yes,No,5,2.5,2,3.0,,,KC metro
MEDIUM,3.5,The Coffee Depot,Tonganoxie,Kansas,full-service restaurant,14,63,,1,$20K+,No,Yes,No,5,2.5,2,3.0,,,KC metro
MEDIUM,3.5,"JIMS MANAGEMENT CO., INC",Gladstone,Missouri,full-service restaurant,11,50,,1,$20K+,No,Yes,No,5,2.5,2,3.0,,,KC metro
MEDIUM,3.5,Drop the H Brewing Company,Pittsburg,Kansas,bar/brewery,13,46,,1,$10K-$20K,No,No,No,4.0,1.5,5,3.0,http://www.droptheh.com,'+1 620-404-4019,MO/KS territory
MEDIUM,3.5,PMA Engineering,Overland Park,Kansas,other/non-food,21,32,,1,$10K-$20K,No,Yes,No,4.0,1.5,5,3.0,http://www.pmaengineering.com,'+1 913-831-1262,KC metro
MEDIUM,3.5,Vest Professional Placement,Independence,Missouri,food/bev general,20,40,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,4,3.0,,'+1 816-282-6288,KC metro
MEDIUM,3.5,"NPC Quality Burgers, Inc.",Overland Park,Kansas,full-service restaurant,12,54,,1,$20K+,No,Yes,No,5,2.5,2,3.0,,,KC metro
MEDIUM,3.5,High Tech Tool LLC,Lee's Summit,Missouri,food/bev general,16,32,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,4,3.0,http://www.high-tech-tool.com,,KC metro
MEDIUM,3.5,b:2 a burger boutique,Lee's Summit,Missouri,full-service restaurant,13,58,,1,$20K+,No,Yes,No,5,2.5,2,3.0,,,KC metro
MEDIUM,3.5,Zarda BBQ & Catering,Blue Springs,Missouri,full-service restaurant,16,72,,1,$20K+,No,Yes,No,5,2.5,2,3.0,,,KC metro
MEDIUM,3.5,Barleys Brewhaus,Kansas City,Missouri,full-service restaurant,14,63,,1,$20K+,No,Yes,No,5,2.5,2,3.0,,,KC metro
MEDIUM,3.5,Hilltop Farms,Perry,Kansas,food/bev general,46,92,,1,$20K+,No,No,Yes,5,2.0,3,2.5,,,MO/KS territory
MEDIUM,3.5,Hope Faith - Homeless Assistance Campus,Kansas City,Missouri,food/bev general,15,30,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,4,3.0,http://www.hopefaith.org,,KC metro
MEDIUM,3.5,Cinzetti’s,Overland Park,Kansas,full-service restaurant,20,90,,1,$20K+,No,Yes,No,5,2.5,2,3.0,,,KC metro
MEDIUM,3.5,Todco Beverage & Mechanical,Lee's Summit,Missouri,food/bev general,15,30,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,4,3.0,,'+1 816-875-1941,KC metro
MEDIUM,3.5,Coast to Coast Cleaning,Lee's Summit,Missouri,other/non-food,21,32,,1,$10K-$20K,No,Yes,No,4.0,1.5,5,3.0,http://www.theatercleaning.com,'+1 877-518-7867,KC metro
MEDIUM,3.5,El Mexicano,Saint Joseph,Missouri,full-service restaurant,50,225,,1,$20K+,No,No,Yes,5,3.5,2,2.0,http://www.barbosasstjoe.com,,MO/KS territory
MEDIUM,3.5,Child Nutrition Service Inc,Kansas City,Missouri,food/bev general,15,30,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,4,3.0,http://www.childnutritionservice.com,'+1 816-453-8700,KC metro
MEDIUM,3.5,Versatile Dispatch & BPO,Harrisonville,Missouri,food/bev general,11,22,,1,$5K-$10K,No,No,Yes,3.5,2.5,5,3.0,http://www.versatiledispatchbpo.com,'+1 916-587-9274,MO/KS territory
MEDIUM,3.5,REMIEX,Miami,Missouri,food/bev general,17,34,,1,$10K-$20K,No,No,Yes,4.0,2.5,4,3.0,http://www.remiex.com,,MO/KS territory
MEDIUM,3.5,Abundant Life Counseling Center,Lee's Summit,Missouri,food/bev general,19,38,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,4,3.0,http://www.livingproof.co,,KC metro
MEDIUM,3.5,Sylas & Maddy’s Homemade Ice Cream,Olathe,Kansas,full-service restaurant,12,54,,1,$20K+,No,Yes,No,5,2.5,2,3.0,,,KC metro
MEDIUM,3.5,Screenland Armour,North Kansas City,Missouri,full-service restaurant,11,50,,1,$20K+,No,Yes,No,5,2.5,2,3.0,,,KC metro
MEDIUM,3.5,LE CAMÉLÉON,Olathe,Kansas,full-service restaurant,11,50,,1,$20K+,No,Yes,No,5,2.5,2,3.0,,,KC metro
MEDIUM,3.5,Fitter’s Pub,Warrensburg,Missouri,bar/brewery,11,38,,1,$10K-$20K,No,No,No,4.0,1.5,5,3.0,http://www.fitterspub.com,'+1 660-429-3500,MO/KS territory
MEDIUM,3.5,El Taconazo,Kansas City,Kansas,full-service restaurant,15,68,,1,$20K+,No,Yes,No,5,2.5,2,3.0,,,KC metro
MEDIUM,3.5,CONRAD’S Restaurant and Alehouse,Liberty,Missouri,full-service restaurant,13,58,,1,$20K+,No,Yes,No,5,2.5,2,3.0,,,KC metro
MEDIUM,3.4,Hilton President Kansas City,Kansas City,Missouri,other/non-food,33,50,,1,$20K+,No,Yes,No,5,1.5,3,2.5,,,KC metro
MEDIUM,3.4,Clinton Marina,Lawrence,Kansas,food/bev general,13,26,,1,$10K-$20K,No,No,Yes,4.0,2.0,4,3.0,http://www.clintonmarina.com,'+1 785-749-3222,MO/KS territory
MEDIUM,3.4,Down Home Diner,Harrisonville,Missouri,full-service restaurant,15,68,,1,$20K+,No,No,No,5,2.0,2,3.0,,,MO/KS territory
MEDIUM,3.4,Third Avenue Events,Leawood,Kansas,food/bev general,12,24,,1,$5K-$10K,No,Yes,Yes,3.0,3.0,5,3.0,http://www.thirdavenueevents.com,'+1 816-694-8966,KC metro
MEDIUM,3.4,Tavern In the Village,Prairie Village,Kansas,bar/brewery,12,42,3190000,1,$10K-$20K,No,Yes,No,4.0,2.0,4,3.0,http://www.taverninthevillage.com,'+1 913-529-2229,"KC metro; $3,190,000 rev"
MEDIUM,3.4,The Gettin Place,Breckenridge,Missouri,full-service restaurant,19,86,,1,$20K+,No,No,No,5,2.0,2,3.0,,,MO/KS territory
MEDIUM,3.4,"DOBSKI & ASSOCIATES, INC",Lawrence,Kansas,full-service restaurant,22,99,,1,$20K+,No,No,No,5,2.0,2,3.0,,,MO/KS territory
MEDIUM,3.4,Mr. Goodcents,Topeka,Kansas,full-service restaurant,15,68,,1,$20K+,No,No,No,5,2.0,2,3.0,,,MO/KS territory
MEDIUM,3.4,A & G RESTAURANT,Maryville,Missouri,full-service restaurant,19,86,,1,$20K+,No,No,No,5,2.0,2,3.0,http://www.agrestaurant.com,,MO/KS territory
MEDIUM,3.4,"Extra Hands Services, Inc.",Grandview,Missouri,food/bev general,11,22,1661000,1,$5K-$10K,No,Yes,Yes,3.0,3.0,5,3.0,http://www.extrahandskc.com,'+1 816-396-6234,"KC metro; $1,661,000 rev"
MEDIUM,3.4,Gates Bar B Que,Kansas City,Missouri,bar/brewery,28,98,,1,$20K+,No,Yes,No,5,2.0,2,3.0,,,KC metro
MEDIUM,3.4,PowerPath Transportation,Kansas City,Missouri,food/bev general,11,22,,1,$5K-$10K,No,Yes,Yes,3.0,3.0,5,3.0,http://www.powerpathtransportation.com,'+1 913-948-9139,KC metro
MEDIUM,3.4,Hope For Life,Saint Joseph,Missouri,full-service restaurant,21,94,,1,$20K+,No,No,No,5,2.0,2,3.0,,,MO/KS territory
MEDIUM,3.4,Petra Cafe,Kansas City,Missouri,bakery/cafe,16,40,,1,$10K-$20K,No,Yes,Yes,4.0,3.5,2,3.5,,,KC metro
MEDIUM,3.4,Whole Harvest,North Kansas City,Missouri,food manufacturing,14,24,,1,$5K-$10K,No,Yes,Yes,3.0,3.0,5,3.0,http://www.wholeharvest.com,'+1 910-293-7917,KC metro
MEDIUM,3.4,Redemptorist Center,Kansas City,Missouri,food manufacturing,13,23,,1,$5K-$10K,No,Yes,Yes,3.0,3.0,5,3.0,http://www.redemptoristcenter.org,'+1 816-931-9942,KC metro
MEDIUM,3.4,Avenue Café,Saint Joseph,Missouri,bakery/cafe,30,75,,1,$20K+,No,No,No,5,2.0,2,3.0,,,MO/KS territory
MEDIUM,3.4,SPORT GRILL,Saint Joseph,Missouri,full-service restaurant,29,130,,1,$20K+,No,No,No,5,2.0,2,3.0,,,MO/KS territory
MEDIUM,3.4,Jugheads,Odessa,Missouri,full-service restaurant,13,58,,1,$20K+,No,No,No,5,2.0,2,3.0,,,MO/KS territory
MEDIUM,3.4,Maple Lanes,Hiawatha,Kansas,food/bev general,14,28,,1,$10K-$20K,No,No,Yes,4.0,2.0,4,3.0,http://www.maplelaneswaterloo.com,'+1 319-234-1414,MO/KS territory
MEDIUM,3.4,Tb Of America Inc,Marysville,Kansas,full-service restaurant,12,54,,1,$20K+,No,No,No,5,2.0,2,3.0,,,MO/KS territory
MEDIUM,3.4,Golden Pizza Co,Oskaloosa,Kansas,full-service restaurant,29,130,,1,$20K+,No,No,No,5,2.0,2,3.0,,,MO/KS territory
MEDIUM,3.4,JAYHAWK AREA AGENCY ON AGING INC,Topeka,Kansas,food/bev general,17,34,,1,$10K-$20K,No,No,Yes,4.0,2.0,4,3.0,http://www.jhawkaaa.org,'+1 785-235-1367,MO/KS territory
MEDIUM,3.4,BB's Grill and Bar,Spring Hill,Kansas,bar/brewery,15,52,,1,$20K+,No,Yes,No,5,2.0,2,3.0,,,KC metro
MEDIUM,3.4,Washington Street Food & Drink,Chillicothe,Missouri,full-service restaurant,11,50,,1,$20K+,No,No,No,5,2.0,2,3.0,,,MO/KS territory
MEDIUM,3.4,Four Rivers Kennel,Walker,Missouri,food/bev general,18,36,,1,$10K-$20K,No,No,Yes,4.0,2.0,4,3.0,http://www.fourriverscanineresearch.com,,MO/KS territory
MEDIUM,3.4,Storm Technologies,Lee's Summit,Missouri,food manufacturing,13,23,,1,$5K-$10K,No,Yes,Yes,3.0,3.0,5,3.0,http://www.stormtechcontrols.com,'+1 816-287-0718,KC metro
MEDIUM,3.4,Sisters Restaurant & Bar,Kansas City,Kansas,bar/brewery,15,52,,1,$20K+,No,Yes,No,5,2.0,2,3.0,,,KC metro
MEDIUM,3.4,Mi Casita Mexican Restraunt,Riverside,Missouri,food/bev general,49,98,,1,$20K+,No,Yes,Yes,5,2.5,2,2.5,,,KC metro
MEDIUM,3.4,SoundTube Entertainment,Lenexa,Kansas,other/non-food,44,66,,1,$20K+,No,Yes,No,5,1.5,3,2.5,,,KC metro
MEDIUM,3.4,"Cold Solutions at Rush Creek, LLC",Liberty,Missouri,food/bev general,12,24,,1,$5K-$10K,No,Yes,Yes,3.0,3.0,5,3.0,http://www.coldsolutions.com,'+1 816-427-4050,KC metro
MEDIUM,3.4,CMC Foods US,North Kansas City,Missouri,food manufacturing,14,24,,1,$5K-$10K,No,Yes,Yes,3.0,3.0,5,3.0,http://www.cmcfoodsus.com,'+1 501-262-2232,KC metro
MEDIUM,3.4,Community Mercantile Co-Op,Lawrence,Kansas,food/bev general,13,26,,1,$10K-$20K,No,No,Yes,4.0,2.0,4,3.0,,'+1 785-843-8544,MO/KS territory
MEDIUM,3.4,Flamingo Lounge,Kansas City,Missouri,bar/brewery,12,42,,1,$10K-$20K,No,Yes,No,4.0,2.0,4,3.0,http://www.flamingorocks.com,'+1 816-353-7465,KC metro
MEDIUM,3.4,El Cimarron,Marceline,Missouri,full-service restaurant,19,86,,1,$20K+,No,No,No,5,2.0,2,3.0,,,MO/KS territory
MEDIUM,3.4,Chruch’s Chicken,Independence,Missouri,full-service restaurant,45,202,,1,$20K+,No,Yes,No,5,2.5,2,2.5,,,KC metro
MEDIUM,3.4,Sharkeez,Lee's Summit,Missouri,full-service restaurant,33,148,,1,$20K+,No,Yes,No,5,2.5,2,2.5,,,KC metro
MEDIUM,3.4,Fort Leavenworth Commissary,Leavenworth,Kansas,food/bev general,14,28,,1,$10K-$20K,No,No,Yes,4.0,2.0,4,3.0,http://www.fortleavenworthhousing.com,'+1 913-682-6300,MO/KS territory
MEDIUM,3.4,El Mezcal Mexican Restaurant,Lawrence,Kansas,full-service restaurant,12,54,,1,$20K+,No,No,No,5,2.0,2,3.0,,,MO/KS territory
MEDIUM,3.4,EARLY EDITION L.L.C.,Manhattan,Kansas,full-service restaurant,13,58,,1,$20K+,No,No,No,5,2.0,2,3.0,,,MO/KS territory
MEDIUM,3.3,Pour Boys,Excelsior Springs,Missouri,food/bev general,13,26,,2,$10K-$20K,No,Yes,Yes,4.0,2.5,3,3.0,,'+1 816-781-6780,KC metro; 2 locations
MEDIUM,3.3,Todco Beverage LLC,Lee's Summit,Missouri,food/bev general,11,22,,1,$5K-$10K,No,Yes,Yes,3.0,2.5,5,3.0,http://www.todco.net,'+1 816-875-1941,KC metro
MEDIUM,3.3,BETHEL NEIGHBORHOOD CENTER,Kansas City,Kansas,food/bev general,12,24,,1,$5K-$10K,No,Yes,Yes,3.0,2.5,5,3.0,http://www.bethelcenter.org,'+1 913-371-8218,KC metro
MEDIUM,3.3,IAOM,Lenexa,Kansas,food manufacturing,12,21,,1,$5K-$10K,No,Yes,Yes,3.0,2.5,5,3.0,http://www.iaom.org,'+1 913-338-3377,KC metro
MEDIUM,3.3,Tick Tock Escape Rooms,Overland Park,Kansas,food/bev general,11,22,,1,$5K-$10K,No,Yes,Yes,3.0,2.5,5,3.0,http://www.ticktockescaperoom.com,'+1 913-396-9144,KC metro
MEDIUM,3.3,"GPS-KC, LLC",Kansas City,Missouri,food/bev general,12,24,,1,$5K-$10K,No,Yes,Yes,3.0,2.5,5,3.0,http://www.gps-kc.com,'+1 913-498-3751,KC metro
MEDIUM,3.3,St Jo Frontier Casino,Saint Joseph,Missouri,full-service restaurant,35,158,,1,$20K+,No,No,No,5,2.0,2,2.5,,,MO/KS territory
MEDIUM,3.3,Sodexo Catering,Manhattan,Kansas,full-service restaurant,31,140,,1,$20K+,No,No,No,5,2.0,2,2.5,,,MO/KS territory
MEDIUM,3.3,"BUNGE NORTH AMERICA (OPD WEST), INC.",Emporia,Kansas,food/bev general,18,36,,1,$10K-$20K,No,No,Yes,4.0,2.5,3,3.0,http://www.bungeag.com,,MO/KS territory
MEDIUM,3.3,Summit Grill and Bar,Kansas City,Missouri,bar/brewery,44,154,,1,$20K+,No,Yes,No,5,2.0,2,2.5,,,KC metro
MEDIUM,3.3,Georgian Village,Kansas City,Missouri,food/bev general,12,24,,1,$5K-$10K,No,Yes,Yes,3.0,2.5,5,3.0,http://www.georgianvillage.ca,'+1 800-263-3199,KC metro
MEDIUM,3.3,"WILLIE'S SPORTS BAR AND GRILL, INC.",Manhattan,Kansas,bar/brewery,28,98,,1,$20K+,No,No,No,5,1.5,2,3.0,,,MO/KS territory
MEDIUM,3.3,Sonic Drive Thru,Bolivar,Missouri,full-service restaurant,33,148,,1,$20K+,No,No,No,5,2.0,2,2.5,,,MO/KS territory
MEDIUM,3.3,AU COEUR DU VILLAGE,Saint Joseph,Missouri,full-service restaurant,46,207,,1,$20K+,No,No,No,5,2.0,2,2.5,,,MO/KS territory
MEDIUM,3.3,Quality Fabrications,Blue Springs,Missouri,food/bev general,16,32,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,3,3.0,,,KC metro
MEDIUM,3.3,"Applied Marketing Research, Inc.",Lawrence,Kansas,food/bev general,11,22,,1,$5K-$10K,No,No,Yes,3.0,2.5,5,3.0,http://www.appliedmr.com,'+1 800-381-5599,MO/KS territory
MEDIUM,3.3,Cfs West Holdings Inc,New Century,Kansas,food/bev general,40,80,,1,$20K+,No,No,Yes,5,2.0,2,2.5,,,MO/KS territory
MEDIUM,3.3,Roadhouse Restaurant,Kansas City,Kansas,full-service restaurant,18,81,,1,$20K+,No,Yes,No,5,2.5,1,3.0,,,KC metro
MEDIUM,3.3,Stray Dog Institute,Leawood,Kansas,food/bev general,12,24,,1,$5K-$10K,No,Yes,Yes,3.0,2.5,5,3.0,http://www.straydoginstitute.org,'+1 816-237-3114,KC metro
MEDIUM,3.3,Fox Hill Veterinary Clinic,Overland Park,Kansas,food/bev general,11,22,,1,$5K-$10K,No,Yes,Yes,3.0,2.5,5,3.0,http://www.foxhillvet.com,'+1 913-381-2500,KC metro
MEDIUM,3.3,Kansas Manufacturing Solutions,Overland Park,Kansas,food/bev general,12,24,,1,$5K-$10K,No,Yes,Yes,3.0,2.5,5,3.0,http://www.wearekms.com,'+1 913-649-4333,KC metro
MEDIUM,3.3,River of Refuge,Kansas City,Missouri,food/bev general,13,26,,1,$10K-$20K,No,Yes,Yes,4.0,2.5,3,3.0,,,KC metro
MEDIUM,3.3,"JIM'S STEAK HOUSE, INC.",Pittsburg,Kansas,full-service restaurant,30,135,,1,$20K+,No,No,No,5,2.0,2,2.5,,,MO/KS territory
MEDIUM,3.3,"THE DUGOUT BAR & GRILL, L.L.C.",Saint Paul,Kansas,bar/brewery,15,52,,1,$20K+,No,No,No,5,1.5,2,3.0,,,MO/KS territory
MEDIUM,3.3,Minskys Pizza Cafe & Bar,Lawrence,Kansas,bar/brewery,15,52,,1,$20K+,No,No,No,5,1.5,2,3.0,,,MO/KS territory
MEDIUM,3.3,"BLIND TIGER BREWERY & RESTAURANT, L.L.C.",Topeka,Kansas,bar/brewery,23,80,,1,$20K+,No,No,No,5,1.5,2,3.0,,,MO/KS territory
MEDIUM,3.2,Kaw Valley Industrial Services,Leavenworth,Kansas,food/bev general,11,22,,1,$5K-$10K,No,No,Yes,3.0,2.0,5,3.0,http://www.kvindustrial.net,'+1 913-449-3224,MO/KS territory
MEDIUM,3.2,Free Spirit Farm,LaCygne,Kansas,food/bev general,15,30,,1,$10K-$20K,No,No,Yes,4.0,2.0,3,3.0,http://www.freespiritfarm.ca,,MO/KS territory
MEDIUM,3.2,unity village,Unity Village,Missouri,food/bev general,15,30,,1,$10K-$20K,No,No,Yes,4.0,2.0,3,3.0,,'+1 816-524-3550,MO/KS territory
MEDIUM,3.2,Cafe Tempo,Overland Park,Kansas,bakery/cafe,11,28,,1,$10K-$20K,No,Yes,No,4.0,2.5,2,3.5,,,KC metro
